639,639,0,51
640,640,0,80
641,641,0,87
642,642,0,6
643,643,0,14
644,644,0,81
645,645,0,0
646,646,0,75
647,647,0,97
648,648,0,69
649,649,0,93
650,650,0,57
651,651,0,28
652,652,0,96
653,653,0,48
654,654,0,60
655,655,0,20
656,656,0,67
657,657,0,9
658,658,0,54
659,659,0,98
660,660,0,91
661,661,0,90
662,662,0,14
663,663,0,93
664,664,0,80
665,665,0,87
666,666,0,49
667,667,0,14
668,668,0,93
669,669,0,25
670,670,0,35
671,671,0,86
672,672,0,78
673,673,0,78
674,674,0,1
675,675,0,5
676,676,0,65
677,677,0,55
678,678,0,89
679,679,0,1
680,680,0,93
681,681,0,4
682,682,0,59
683,683,0,1
684,684,0,53
685,685,0,6
686,686,0,4
687,687,0,93
688,688,0,0
689,689,0,75
690,690,0,36
691,691,0,56
692,692,0,72
693,693,0,45
694,694,0,98
695,695,0,77
696,696,0,28
697,697,0,66
698,698,0,87
699,699,0,99
700,700,0,84
701,701,0,8
702,702,0,94
703,703,0,5
704,704,0,83
705,705,0,7
706,706,0,88
707,707,0,17
708,708,0,53
709,709,0,26
710,710,0,83
711,711,0,35
712,712,0,82
713,713,0,85
714,714,0,10
715,715,0,77
716,716,0,6
717,717,0,22
718,718,0,30
719,719,0,89
720,720,0,26
721,721,0,56
722,722,0,42
723,723,0,22
724,724,0,50
725,725,0,29
726,726,0,65
727,727,0,21
728,728,0,65
729,729,0,56
730,730,0,47
731,731,0,1
732,732,0,22
733,733,0,54
734,734,0,8
735,735,0,24
736,736,0,67
737,737,0,37
738,738,0,85
739,739,0,82
740,740,0,32
741,741,0,93
742,742,0,91
743,743,0,38
744,744,0,26
745,745,0,36
746,746,0,98
747,747,0,2
748,748,0,82
749,749,0,81
750,750,0,32
751,751,0,87
752,752,0,6
753,753,0,82
754,754,0,22
755,755,0,54
756,756,0,74
757,757,0,32
758,758,0,69
759,759,0,54
760,760,0,81
761,761,0,81
762,762,0,45
763,763,0,28
764,764,0,12
765,765,0,64
766,766,0,8
767,767,0,38
768,768,0,85
769,769,0,81
770,770,0,14
771,771,0,91
772,772,0,0
773,773,0,33
774,774,0,98
775,775,0,36
776,776,0,28
777,777,0,7
778,778,0,87
779,779,0,63
780,780,0,85
781,781,0,56
782,782,0,0
783,783,0,69
784,784,0,4
785,785,0,74
786,786,0,36
787,787,0,16
788,788,0,61
789,789,0,3
790,790,0,63
791,791,0,29
792,792,0,83
793,793,0,61
794,794,0,16
795,795,0,0
796,796,0,66
797,797,0,99
798,798,0,51
799,799,0,79
800,800,0,75
801,801,0,71
802,802,0,36
803,803,0,92
804,804,0,31
805,805,0,82
806,806,0,75
807,807,0,34
808,808,0,9
809,809,0,67
810,810,0,43
811,811,0,14
812,812,0,92
813,813,0,86
814,814,0,3
815,815,0,70
816,816,0,96
817,817,0,67
818,818,0,83
819,819,0,16
820,820,0,52
821,821,0,29
822,822,0,20
823,823,0,51
824,824,0,7
825,825,0,30
826,826,0,86
827,827,0,2
828,828,0,45
829,829,0,67
830,830,0,16
831,831,0,83
832,832,0,86
833,833,0,63
834,834,0,51
835,835,0,81
836,836,0,34
837,837,0,54
838,838,0,17
839,839,0,63
840,840,0,54
841,841,0,14
842,842,0,51
843,843,0,65
844,844,0,2
845,845,0,59
846,846,0,44
847,847,0,46
848,848,0,57
849,849,0,39
850,850,0,73
851,851,0,86
852,852,0,19
853,853,0,77
854,854,0,21
855,855,0,55
856,856,0,77
857,857,0,29
858,858,0,97
859,859,0,86
860,860,0,49
861,861,0,11
862,862,0,93
863,863,0,84
864,864,0,32
865,865,0,49
866,866,0,59
867,867,0,86
868,868,0,20
869,869,0,32
870,870,0,4
871,871,0,72
872,872,0,16
873,873,0,51
874,874,0,72
875,875,0,17
876,876,0,22
877,877,0,56
878,878,0,65
879,879,0,61
880,880,0,29
881,881,0,29
882,882,0,15
883,883,0,3
884,884,0,69
885,885,0,98
886,886,0,30
887,887,0,50
888,888,0,2
889,889,0,91
890,890,0,69
891,891,0,10
892,892,0,57
893,893,0,75
894,894,0,51
895,895,0,0
896,896,0,89
897,897,0,83
898,898,0,6
899,899,0,39
900,900,0,75
901,901,0,46
902,902,0,51
903,903,0,7
904,904,0,96
905,905,0,91
906,906,0,59
907,907,0,69
908,908,0,90
909,909,0,43
910,910,0,55
911,911,0,48
912,912,0,44
913,913,0,75
914,914,0,27
915,915,0,19
916,916,0,31
917,917,0,74
918,918,0,85
919,919,0,2
920,920,0,7
921,921,0,39
922,922,0,60
923,923,0,81
924,924,0,59
925,925,0,95
926,926,0,70
927,927,0,70
928,928,0,72
929,929,0,5
930,930,0,13
931,931,0,56
932,932,0,64
933,933,0,37
934,934,0,23
935,935,0,59
936,936,0,37
937,937,0,25
938,938,0,10
939,939,0,81
940,940,0,57
941,941,0,14
942,942,0,7
943,943,0,43
944,944,0,82
945,945,0,47
946,946,0,38
947,947,0,7
948,948,0,64
949,949,0,22
950,950,0,60
951,951,0,17
952,952,0,56
953,953,0,56
954,954,0,76
955,955,0,76
956,956,0,28
957,957,0,10
958,958,0,9
959,959,0,44
960,960,0,97
961,961,0,59
962,962,0,60
963,963,0,68
964,964,0,99
965,965,0,29
966,966,0,23
967,967,0,28
968,968,0,86
969,969,0,86
970,970,0,11
971,971,0,63
972,972,0,42
973,973,0,78
974,974,0,86
975,975,0,77
976,976,0,38
977,977,0,97
978,978,0,8
979,979,0,47
980,980,0,52
981,981,0,79
982,982,0,90
983,983,0,65
984,984,0,16
985,985,0,31
986,986,0,98
987,987,0,15
988,988,0,59
989,989,0,7
990,990,0,12
991,991,0,17
992,992,0,6
993,993,0,81
994,994,0,70
995,995,0,49
996,996,0,38
997,997,0,41
998,998,0,99
999,999,0,6
1000,1000,0,57
1001,1001,0,9
1002,1002,0,99
1003,1003,0,3
1004,1004,0,9
1005,1005,0,63
1006,1006,0,57
1007,1007,0,27
1008,1008,0,66
1009,1009,0,20
1010,1010,0,39
1011,1011,0,38
1012,1012,0,93
1013,1013,0,87
1014,1014,0,86
1015,1015,0,52
1016,1016,0,33
1017,1017,0,78
1018,1018,0,29
1019,1019,0,32
1020,1020,0,21
1021,1021,0,10
1022,1022,0,27
1023,1023,0,53
1024,1024,0,35
1025,1025,0,27
1026,1026,0,20
1027,1027,0,75
1028,1028,0,94
1029,1029,0,44
1030,1030,0,81
1031,1031,0,45
1032,1032,0,87
1033,1033,0,95
1034,1034,0,75
1035,1035,0,82
1036,1036,0,57
1037,1037,0,16
1038,1038,0,41
1039,1039,0,27
1040,1040,0,11
1041,1041,0,17
1042,1042,0,10
1043,1043,0,61
1044,1044,0,75
1045,1045,0,86
1046,1046,0,65
1047,1047,0,12
1048,1048,0,13
1049,1049,0,98
1050,1050,0,93
1051,1051,0,87
1052,1052,0,79
1053,1053,0,4
1054,1054,0,63
1055,1055,0,17
1056,1056,0,78
1057,1057,0,53
1058,1058,0,33
1059,1059,0,81
1060,1060,0,73
1061,1061,0,37
1062,1062,0,51
1063,1063,0,48
1064,1064,0,42
1065,1065,0,38
1066,1066,0,70
1067,1067,0,69
1068,1068,0,68
1069,1069,0,69
1070,1070,0,54
1071,1071,0,25
1072,1072,0,87
1073,1073,0,81
1074,1074,0,16
1075,1075,0,31
1076,1076,0,96
1077,1077,0,67
1078,1078,0,51
1079,1079,0,45
1080,1080,0,48
1081,1081,0,17
1082,1082,0,53
1083,1083,0,48
1084,1084,0,55
1085,1085,0,57
1086,1086,0,53
1087,1087,0,97
1088,1088,0,93
1089,1089,0,18
1090,1090,0,92
1091,1091,0,11
1092,1092,0,39
1093,1093,0,28
1094,1094,0,3
1095,1095,0,10
1096,1096,0,31
1097,1097,0,56
1098,1098,0,33
1099,1099,0,4
1100,1100,0,17
1101,1101,0,20
1102,1102,0,60
1103,1103,0,50
1104,1104,0,6
1105,1105,0,68
1106,1106,0,5
1107,1107,0,76
1108,1108,0,36
1109,1109,0,48
1110,1110,0,67
1111,1111,0,10
1112,1112,0,99
1113,1113,0,87
1114,1114,0,88
1115,1115,0,40
1116,1116,0,27
1117,1117,0,35
1118,1118,0,86
1119,1119,0,0
1120,1120,0,65
1121,1121,0,23
1122,1122,0,76
1123,1123,0,49
1124,1124,0,36
1125,1125,0,39
1126,1126,0,95
1127,1127,0,96
1128,1128,0,61
1129,1129,0,47
1130,1130,0,53
1131,1131,0,5
1132,1132,0,87
1133,1133,0,12
1134,1134,0,91
1135,1135,0,44
1136,1136,0,31
1137,1137,0,61
1138,1138,0,70
1139,1139,0,36
1140,1140,0,75
1141,1141,0,3
1142,1142,0,4
1143,1143,0,32
1144,1144,0,56
1145,1145,0,76
1146,1146,0,4
1147,1147,0,77
1148,1148,0,76
1149,1149,0,46
1150,1150,0,6
1151,1151,0,5
1152,1152,0,11
1153,1153,0,70
1154,1154,0,11
1155,1155,0,77
1156,1156,0,75
1157,1157,0,84
1158,1158,0,26
1159,1159,0,4
1160,1160,0,26
1161,1161,0,99
1162,1162,0,63
1163,1163,0,57
1164,1164,0,18
1165,1165,0,75
1166,1166,0,87
1167,1167,0,83
1168,1168,0,53
1169,1169,0,67
1170,1170,0,62
1171,1171,0,38
1172,1172,0,47
1173,1173,0,75
1174,1174,0,45
1175,1175,0,19
1176,1176,0,51
1177,1177,0,13
1178,1178,0,59
1179,1179,0,50
1180,1180,0,56
1181,1181,0,62
1182,1182,0,69
1183,1183,0,65
1184,1184,0,7
1185,1185,0,10
1186,1186,0,12
1187,1187,0,75
1188,1188,0,40
1189,1189,0,2
1190,1190,0,97
1191,1191,0,38
1192,1192,0,8
1193,1193,0,5
1194,1194,0,33
1195,1195,0,97
1196,1196,0,13
1197,1197,0,79
1198,1198,0,73
1199,1199,0,53
1200,1200,0,77
1201,1201,0,10
1202,1202,0,30
1203,1203,0,25
1204,1204,0,12
1205,1205,0,52
1206,1206,0,11
1207,1207,0,7
1208,1208,0,18
1209,1209,0,50
1210,1210,0,89
1211,1211,0,65
1212,1212,0,35
1213,1213,0,81
1214,1214,0,45
1215,1215,0,63
1216,1216,0,24
1217,1217,0,52
1218,1218,0,27
1219,1219,0,70
1220,1220,0,9
1221,1221,0,17
1222,1222,0,43
1223,1223,0,55
1224,1224,0,36
1225,1225,0,67
1226,1226,0,66
1227,1227,0,82
1228,1228,0,58
1229,1229,0,88
1230,1230,0,53
1231,1231,0,2
1232,1232,0,80
1233,1233,0,88
1234,1234,0,33
1235,1235,0,48
1236,1236,0,60
1237,1237,0,1
1238,1238,0,65
1239,1239,0,30
1240,1240,0,70
1241,1241,0,37
1242,1242,0,53
1243,1243,0,98
1244,1244,0,56
1245,1245,0,24
1246,1246,0,7
1247,1247,0,42
1248,1248,0,51
1249,1249,0,3
1250,1250,0,75
1251,1251,0,71
1252,1252,0,17
1253,1253,0,87
1254,1254,0,22
1255,1255,0,22
1256,1256,0,79
1257,1257,0,69
1258,1258,0,92
1259,1259,0,55
1260,1260,0,97
1261,1261,0,90
1262,1262,0,33
1263,1263,0,91
1264,1264,0,37
1265,1265,0,79
1266,1266,0,81
1267,1267,0,55
1268,1268,0,98
1269,1269,0,49
1270,1270,0,33
1271,1271,0,2
1272,1272,0,29
1273,1273,0,41
1274,1274,0,45
1275,1275,0,80
1276,1276,0,37
1277,1277,0,6
1278,1278,0,49
1279,1279,0,90
1280,1280,0,57
1281,1281,0,80
1282,1282,0,77
1283,1283,0,82
1284,1284,0,72
1285,1285,0,83
1286,1286,0,70
1287,1287,0,50
1288,1288,0,54
1289,1289,0,26
1290,1290,0,78
1291,1291,0,33
1292,1292,0,38
1293,1293,0,23
1294,1294,0,69
1295,1295,0,83
1296,1296,0,67
1297,1297,0,91
1298,1298,0,88
1299,1299,0,13
1300,1300,0,35
1301,1301,0,85
1302,1302,0,2
1303,1303,0,41
1304,1304,0,9
1305,1305,0,77
1306,1306,0,1
1307,1307,0,66
1308,1308,0,82
1309,1309,0,46
1310,1310,0,85
1311,1311,0,91
1312,1312,0,61
1313,1313,0,64
1314,1314,0,50
1315,1315,0,47
1316,1316,0,82
1317,1317,0,95
1318,1318,0,90
1319,1319,0,92
1320,1320,0,89
1321,1321,0,64
1322,1322,0,57
1323,1323,0,76
1324,1324,0,11
1325,1325,0,46
1326,1326,0,75
1327,1327,0,24
1328,1328,0,53
1329,1329,0,1
1330,1330,0,90
1331,1331,0,90
1332,1332,0,41
1333,1333,0,83
1334,1334,0,94
1335,1335,0,91
1336,1336,0,12
1337,1337,0,59
1338,1338,0,92
1339,1339,0,33
1340,1340,0,35
1341,1341,0,27
1342,1342,0,66
1343,1343,0,23
1344,1344,0,38
1345,1345,0,61
1346,1346,0,12
1347,1347,0,41
1348,1348,0,0
1349,1349,0,27
1350,1350,0,49
1351,1351,0,8
1352,1352,0,50
1353,1353,0,89
1354,1354,0,50
1355,1355,0,34
1356,1356,0,57
1357,1357,0,8
1358,1358,0,29
1359,1359,0,2
1360,1360,0,62
1361,1361,0,38
1362,1362,0,12
1363,1363,0,16
1364,1364,0,99
1365,1365,0,12
1366,1366,0,7
1367,1367,0,51
1368,1368,0,18
1369,1369,0,92
1370,1370,0,6
1371,1371,0,79
1372,1372,0,47
1373,1373,0,19
1374,1374,0,75
1375,1375,0,92
1376,1376,0,0
1377,1377,0,48
1378,1378,0,49
1379,1379,0,86
1380,1380,0,12
1381,1381,0,60
1382,1382,0,52
1383,1383,0,11
1384,1384,0,85
1385,1385,0,62
1386,1386,0,71
1387,1387,0,50
1388,1388,0,25
1389,1389,0,69
1390,1390,0,33
1391,1391,0,10
1392,1392,0,14
1393,1393,0,28
1394,1394,0,36
1395,1395,0,75
1396,1396,0,31
1397,1397,0,53
1398,1398,0,28
1399,1399,0,68
1400,1400,0,85
1401,1401,0,90
1402,1402,0,19
1403,1403,0,50
1404,1404,0,31
1405,1405,0,15
1406,1406,0,45
1407,1407,0,99
1408,1408,0,84
1409,1409,0,62
1410,1410,0,15
1411,1411,0,91
1412,1412,0,43
1413,1413,0,86
1414,1414,0,36
1415,1415,0,34
1416,1416,0,45
1417,1417,0,14
1418,1418,0,20
1419,1419,0,83
1420,1420,0,49
1421,1421,0,16
1422,1422,0,77
1423,1423,0,88
1424,1424,0,97
1425,1425,0,87
1426,1426,0,70
1427,1427,0,80
1428,1428,0,17
1429,1429,0,83
1430,1430,0,57
1431,1431,0,87
1432,1432,0,17
1433,1433,0,84
1434,1434,0,66
1435,1435,0,97
1436,1436,0,22
1437,1437,0,18
1438,1438,0,88
1439,1439,0,9
1440,1440,0,69
1441,1441,0,3
1442,1442,0,93
1443,1443,0,17
1444,1444,0,31
1445,1445,0,2
1446,1446,0,58
1447,1447,0,26
1448,1448,0,5
1449,1449,0,11
1450,1450,0,13
1451,1451,0,13
1452,1452,0,24
1453,1453,0,49
1454,1454,0,11
1455,1455,0,58
1456,1456,0,32
1457,1457,0,7
1458,1458,0,52
1459,1459,0,78
1460,1460,0,40
1461,1461,0,55
1462,1462,0,20
1463,1463,0,8
1464,1464,0,15
1465,1465,0,94
1466,1466,0,71
1467,1467,0,60
1468,1468,0,2
1469,1469,0,97
1470,1470,0,20
1471,1471,0,40
1472,1472,0,33
1473,1473,0,9
1474,1474,0,50
1475,1475,0,54
1476,1476,0,73
1477,1477,0,72
1478,1478,0,92
1479,1479,0,50
1480,1480,0,3
1481,1481,0,14
1482,1482,0,41
1483,1483,0,53
1484,1484,0,79
1485,1485,0,27
1486,1486,0,78
1487,1487,0,33
1488,1488,0,98
1489,1489,0,66
1490,1490,0,94
1491,1491,0,63
1492,1492,0,78
1493,1493,0,29
1494,1494,0,49
1495,1495,0,61
1496,1496,0,79
1497,1497,0,74
1498,1498,0,8
1499,1499,0,74
1500,1500,0,98
1501,1501,0,49
1502,1502,0,53
1503,1503,0,48
1504,1504,0,21
1505,1505,0,79
1506,1506,0,29
1507,1507,0,49
1508,1508,0,57
1509,1509,0,64
1510,1510,0,31
1511,1511,0,35
1512,1512,0,20
1513,1513,0,87
1514,1514,0,3
1515,1515,0,7
1516,1516,0,23
1517,1517,0,60
1518,1518,0,4
1519,1519,0,46
1520,1520,0,46
1521,1521,0,95
1522,1522,0,69
1523,1523,0,3
1524,1524,0,86
1525,1525,0,32
1526,1526,0,36
1527,1527,0,39
1528,1528,0,34
1529,1529,0,81
1530,1530,0,40
1531,1531,0,15
1532,1532,0,29
1533,1533,0,9
1534,1534,0,26
1535,1535,0,40
1536,1536,0,67
1537,1537,0,23
1538,1538,0,27
1539,1539,0,73
1540,1540,0,68
1541,1541,0,10
1542,1542,0,29
1543,1543,0,99
1544,1544,0,59
1545,1545,0,23
1546,1546,0,22
1547,1547,0,22
1548,1548,0,36
1549,1549,0,43
1550,1550,0,35
1551,1551,0,16
1552,1552,0,16
1553,1553,0,0
1554,1554,0,9
1555,1555,0,36
1556,1556,0,59
1557,1557,0,60
1558,1558,0,68
1559,1559,0,80
1560,1560,0,7
1561,1561,0,15
1562,1562,0,77
1563,1563,0,92
1564,1564,0,13
1565,1565,0,93
1566,1566,0,30
1567,1567,0,7
1568,1568,0,40
1569,1569,0,40
1570,1570,0,24
1571,1571,0,12
1572,1572,0,65
1573,1573,0,49
1574,1574,0,12
1575,1575,0,24
1576,1576,0,1
1577,1577,0,49
1578,1578,0,54
1579,1579,0,62
1580,1580,0,39
1581,1581,0,93
1582,1582,0,81
1583,1583,0,82
1584,1584,0,8
1585,1585,0,26
1586,1586,0,60
1587,1587,0,72
1588,1588,0,64
1589,1589,0,60
1590,1590,0,22
1591,1591,0,10
1592,1592,0,29
1593,1593,0,68
1594,1594,0,13
1595,1595,0,72
1596,1596,0,21
1597,1597,0,19
1598,1598,0,62
1599,1599,0,8
